0
55127
29298
20814
14877
84984
58537
37317
87065
51406
52464
24579
37320
58500
4928
45810
84141
11158
80062
60733
11302
64661
77651
12359
4235
47463
1548
2185
66696
6466
10916
60454
8890
84042
79583
64710
44316
28357
21983
47897
78995
34608
34494
59337
23355
84560
27881
78619
7325
573
8719
2218
8196
55861
80183
3681
3551
59547
11880
2284
10419
55791
40006
6328
44769
12635
22755
55162
52927
45995
58036
36549
73372
25371
42277
54300
35349
81269
76701
43711
43715
56948
46873
56690
34603
58801
2408
12241
69730
30019
68876
34408
75731
42046
65988
58875
35908
3081
52770
16897
12664
81359
55120
86289
38125
8962
3773
58142
64976
82830
63701
46396
85755
34550
31930
30395
55012
24259
59345
40131
73344
97
82709
67848
61852
12344
67688
83280
76537
70223
22430
60192
28420
10462
51765
31380
26145
84917
17478
70582
49098
56814
10266
65814
87415
48013
84114
66790
78777
67215
37801
42051
51963
56565
34616
58761
79749
71948
49245
51898
27819
35556
48156
74528
41141
5640
81547
9286
8889
68719
40162
81681
46867
20893
79059
83554
82394
2608
64800
1203
14673
14168
23158
27749
47529
35860
77743
70745
26237
81631
68988
63574
6481
2084
13941
84006
647
2294
47401
2841
77684
65468
24178
80378
75283
65425
67677
42976
62945
77490
16606
27927
38657
40443
19623
76870
2172
27212
3747
42738
20245
62891
83701
60265
40830
15429
24186
16018
63949
8038
24613
2087
29329
12985
27415
19162
26116
62269
48942
75383
73205
83455
43355
64787
49865
1970
19113
1025
3559
20949
70956
25
61781
22334
13315
69928
80944
27806
75332
79738
68457
76448
18901
11198
8102
43331
61834
44674
19276
23442
9839
80897
27578
63077
58738
36477
55425
60853
9756
29151
72646
49695
47675
34022
5949
25500
33900
33056
6479
11226
48855
15274
17403
82197
13842
39391
65495
65284
86155
43441
35714
74746
39238
10464
54079
20105
21686
15060
27216
34226
85161
51253
35134
82122
10485
76309
40868
47839
84345
74507
3873
77373
33432
17316
43616
50531
23243
27430
82733
72610
37566
8477
34247
46309
21343
9248
50894
26075
60803
21346
9598
72224
78799
1837
60724
25048
45909
37374
45572
33887
7638
59640
68733
44390
54705
6392
15705
80765
18594
47571
43899
55745
63032
68138
41661
64568
54609
54736
82170
68264
12458
10856
53319
78550
82518
14915
62689
19141
70719
31359
62438
23066
10092
68041
18908
48095
78591
4248
1767
80989
74870
62695
63800
27375
35678
26051
73678
8455
52246
76588
59496
16478
36794
66065
8732
74854
54210
46844
65125
37353
18694
50225
4113
38591
3559
29735
84664
4041
54969
19108
39558
23953
48402
52134
86168
78365
22926
51606
69790
60766
65823
5064
32051
68368
64507
13826
28599
21685
32519
274
32681
67673
36576
42800
46690
19365
36095
57289
12568
66927
38283
28314
15347
33149
42425
9683
27705
57541
79358
9934
64643
34750
33478
17198
35902
80080
49276
11391
23518
35934
51308
87229
43516
85776
67123
67757
48354
68727
51014
19597
3677
27340
30855
84293
33796
22017
76112
53195
87431
47766
47626
6493
2107
3478
45956
52589
3559
77063
63180
40860
16588
8701
55833
58147
82064
37076
15910
28465
71028
8613
41981
17042
64399
87397
39039
49553
21153
16437
12434
53817
2485
18761
13480
10433
26154
75219
86134
27156
28359
41400
65866
55716
44591
76705
48615
44330
58152
38672
83894
67138
8904
85397
35059
11856
29028
79581
81793
34836
85399
70248
52715
23745
35135
34730
65887
82193
25578
75249
74527
53370
72039
64549
34315
82121
54122
82159
69047
86199
40644
12479
12358
30274
69176
70842
35716
3508
8810
82353
4174
50295
60908
62304
67005
66602
31830
80069
65057
45154
55212
62435
38793
60511
86363
65104
60446
53673
69736
80668
63699
29011
50101
12981
20783
47554
12290
29747
21746
79687
65393
53037
77484
8878
50480
14689
72096
67960
34527
1049
70781
75532
65200
87376
32851
80517
76274
70447
75378
50921
79911
73011
73461
23056
87382
59003
74276
58297
63574
31189
57220
14048
58031
31719
6702
86298
42763
46961
47439
72120
11753
83932
4278
55347
29448
41911
78577
41540
39688
1579
1091
78958
37111
11278
54349
16514
51414
40672
55711
23981
44027
68084
15736
861
80880
38334
3632
20293
11084
83126
35334
46520
62711
79686
25619
79862
14099
17251
63527
45185
9080
73802
82146
51622
29647
51767
58280
28741
39836
46530
86669
53348
6558
3832
80404
66612
14480
76202
83978
77871
61242
37274
59296
73408
56668
57494
22985
60822
25424
8987
78836
15146
85396
34090
55470
11326
11022
55667
83504
29562
21607
38975
30133
37065
24251
649
39058
36663
83981
1219
76400
31018
46445
58123
46188
24734
19431
69922
45344
8417
31264
44233
70048
70379
35060
34290
82919
47661
36013
13124
79000
47086
69236
62913
77160
80874
12156
64818
41213
12299
30331
85102
33635
26636
43446
62870
53718
48511
33752
76761
35287
71071
42829
34498
34771
80074
76153
72622
75133
39957
12295
52847
43897
46426
4900
51371
64871
72954
21665
11865
77481
50740
48193
16398
54646
87205
45601
53938
47875
60171
54260
30777
8972
7987
48208
54004
42143
28597
30570
69493
23141
79804
55004
40819
6451
24220
34244
7136
39256
31314
24437
58384
50569
10690
9082
14563
10403
34313
61865
85523
69591
67024
46577
87367
85628
29837
24408
55174
6567
73339
45266
67566
29954
64610
57528
60334
74536
47165
63383
11233
38640
13333
78653
9855
32316
31071
62585
36733
24621
47455
40144
65722
71437
74170
31531
64060
48335
1749
6426
39618
15981
62886
79577
26999
6798
29582
5924
70344
71924
4195
14485
42532
77106
33797
40344
83058
